0,v239dcexistCantCuotasPagadasCredRefin,bancofalabellaBfcantidadDeCuotasPagadasCreditoARefinanciamiento
0,v203dcexistMarcaCtaCorriente,bancofalabellaBfmarcaCuentaCorriente
0,v205dcexistMarcaCtaVistaVige,bancofalabellaBfmarcaCuentaVistaVigente
3,v206dcexistMarcaGarantiasVigeAutomo,bancofalabellaBfmarcaGarantiasVigentesAutomotriz
0,v211dcexistOpMontoSgnp,bancofalabellaBfopmontoSgnp
0,v211dcexistOpMontoSgnp,bancofalabellaBfopmontoSgnp
0,v211dcexistOpMontoSgnp,bancofalabellaBfopmontoSgnp
0,v204dcexistOrigenCierreCtaCorriente,bancofalabellaBforigenDeCierreCtaCte
0,v218dcexistSaldoCredConvenioVige,bancofalabellaBfsaldoCreditoConvenioVigente
0,v225dcexistSaldoRene,bancofalabellaBfsaldoRenegociacion
0,v248dcexistCargMensArriendoCmi,bancofalabellaLeverageYCargaMensualArriendocmi
0,v249dcexistCargMensCredComercialCmi,bancofalabellaLeverageYCargaMensualCreditocomercialcmi
0,v246dcexistCargMensCredConsumoCmi,bancofalabellaLeverageYCargaMensualCreditoconsumocmi
0,v253dcexistCargMensCred2Cmi,bancofalabellaLeverageYCargaMensualCreditodoscmi
0,v251dcexistCargMensCredEmpleadorCmi,bancofalabellaLeverageYCargaMensualCreditoempleadorcmi
0,v247dcexistCargMensCredHipoCmi,bancofalabellaLeverageYCargaMensualCreditohipotecariocmi
0,v254dcexistCargMensCred3Cmi,bancofalabellaLeverageYCargaMensualCreditotrescmi
0,v252dcexistCargMensCred1Cmi,bancofalabellaLeverageYCargaMensualCreditounocmi
0,v250dcexistCargMensLineaTarjetaCmi,bancofalabellaLeverageYCargaMensualLineatarjetacmi
0,v294dprodAutomoCategoria,automotrizCategoria
0,v281dprodAutomoCodigoDestino,automotrizCodigoDestino
0,v279dprodAutomoCodigoProducto,automotrizCodigoProducto
0,v280dprodAutomoCodigoSubto,automotrizCodigosubproducto
0,v284dprodAutomoCuota,automotrizCuota
9999-09-09,v293dprodAutomoFechaFabri,automotrizFechaFabricacion
0,v296dprodAutomoFinAuto,automotrizFinAutomovil
0,v370dprodAutomoMarcaSeguroDesgr,automotrizMarcaSeguroDesgravamen
0,v371dprodAutomoMarcaSeguroDesgrCes,automotrizMarcaSeguroDesgravamencesantia
0,v283dprodAutomoMontoSolicitado,automotrizMontoSolicitado
0,v289dprodAutomoPieAuto,automotrizPieAutomotriz
0,v285dprodAutomoPlazoSolicitado,automotrizPlazoSolicitado
0,v282dprodAutomoTipoPolitica,automotrizTipoPoliticaAutomotriz
0,v295dprodAutomoUso,automotrizUso
0,v290dprodAutomoValorAuto,automotrizValorAutomovil
0,v362dprodVariable15,auxiliaresBfvariable15
0,v349dprodVariable2,auxiliaresBfvariable2
0,v350dprodVariable3,auxiliaresBfvariable3
0,v354dprodVariable7,auxiliaresBfvariable7
0,v355dprodVariable8,auxiliaresBfvariable8
0,v270dprodConsCodigoDestino,consumoCodigoDestino
0,v268dprodConsCodigoProd,consumoCodigoProducto
0,v269dprodConsCodigoSubProd,consumoCodigo
0,v274dprodConsCuota,consumoCuota
0,v368dprodConsMarcaSeguroDesgr,consumoMarcaSeguroDesgravamen
0,v369dprodConsMarcaSeguroDesgrCes,consumoMarcaSeguroDesgravamencesantia
0,v272dprodConsMontoConsolidar,consumoMontoAConsolidar
0,v273dprodConsMontoRefinanciar,consumoMontoARefinanciar
0,v277dprodConsMontoGiro,consumoMontoGiro
0,v271dprodConsMontoSolicitado,consumoMontoSolicitado
0,v275dprodConsPlazoSolicitado,consumoPlazoSolicitado
0,v334dprodLineCredCodigoDestino,lineacreditoCodigoDestino
0,v332dprodLineCredCodigoProd,lineacreditoCodigoProducto
0,v333dprodLineCredCodigoSubProd,lineacreditoCodigosubproducto
0,v335dprodLineaCredMonto,lineacreditoMontoDeLaLinea
0,v328dprodTarjCodigoDestino,tarjetaCodigoDestino
0,v326dprodTarjCodigoProd,tarjetaCodigoProducto
0,v327dprodTarjCodigoSubProd,tarjetaCodigosubproducto
0,v329dprodTarjetaLimiteCred,tarjetaLimiteDeCredito
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
10101,v23dburoFechaProceso,sinacofiScfechaDeProceso
201501,v13r04SfFechaPeriodo,r04FechaPeriodo
201412,v13r04SfFechaPeriodo,r04FechaPeriodo
201411,v13r04SfFechaPeriodo,r04FechaPeriodo
201410,v13r04SfFechaPeriodo,r04FechaPeriodo
201409,v13r04SfFechaPeriodo,r04FechaPeriodo
201408,v13r04SfFechaPeriodo,r04FechaPeriodo
201407,v13r04SfFechaPeriodo,r04FechaPeriodo
201406,v13r04SfFechaPeriodo,r04FechaPeriodo
201405,v13r04SfFechaPeriodo,r04FechaPeriodo
201404,v13r04SfFechaPeriodo,r04FechaPeriodo
201510,v13r04SfFechaPeriodo,r04FechaPeriodo
201403,v13r04SfFechaPeriodo,r04FechaPeriodo
201402,v13r04SfFechaPeriodo,r04FechaPeriodo
201401,v13r04SfFechaPeriodo,r04FechaPeriodo
201312,v13r04SfFechaPeriodo,r04FechaPeriodo
201311,v13r04SfFechaPeriodo,r04FechaPeriodo
201509,v13r04SfFechaPeriodo,r04FechaPeriodo
201508,v13r04SfFechaPeriodo,r04FechaPeriodo
201507,v13r04SfFechaPeriodo,r04FechaPeriodo
201506,v13r04SfFechaPeriodo,r04FechaPeriodo
201505,v13r04SfFechaPeriodo,r04FechaPeriodo
201504,v13r04SfFechaPeriodo,r04FechaPeriodo
201503,v13r04SfFechaPeriodo,r04FechaPeriodo
201502,v13r04SfFechaPeriodo,r04FechaPeriodo
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v9r04SfMontoDeudCastDirec,r04Montodeudacastigadadirecta
0,v12r04SfMontoDeudCastIndirecta,r04Montodeudacastigadaindirecta
0,v2r04SfMontoDeudComerc,r04Montodeudacomercial
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v3r04SfMontoDeudCredConsumo,r04Montodeudacreditosdeconsumo
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
51000,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v7r04SfMontoDeudDireMoro3090,r04Montodeudadirectamorosa3090
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudDireVencida,r04Montodeudadirectavencida
0,v8r04SfMontoDeudIndiVencida,r04Montodeudaindirectavencida
0,v10r04SfMontoDeudIndiVige,r04Montodeudaindirectavigente
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v5r04SfMontoLineCred,r04Montolineadecredito
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
9,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v6r04SfNumInstAcreedoras,r04Numeroinstitucionesacreedoras
0,v48dsolicitanteDescSInternDeducibles,datossolicitanteBancoFalabellaDescuentosInternosDeducibles
0,v48dsolicitanteDescSInternDeducibles,datossolicitanteBancoFalabellaDescuentosInternosDeducibles
0,v48dsolicitanteDescSInternDeducibles,datossolicitanteBancoFalabellaDescuentosInternosDeducibles
0,v48dsolicitanteDescSInternDeducibles,datossolicitanteBancoFalabellaDescuentosInternosDeducibles
0,v48dsolicitanteDescSInternDeducibles,datossolicitanteBancoFalabellaDescuentosInternosDeducibles
200704,v53dsolicitanteFechInicioEmpleoAnterior,datossolicitanteBancoFalabellaFechaDeInicioEmpleoAnterior
2000-11-01,v32dsolicitanteFechNacimiento,datossolicitanteBancoFalabellaFechaDeNacimiento
200901,v54dsolicitanteFechTerminoEmpleoAnterior,datossolicitanteBancoFalabellaFechaDeTerminoEmpleoAnterior
200902,v52dsolicitanteFechInicioEmpleoActual,datossolicitanteBancoFalabellaFechaInicioEmpleoActual
1,v31dsolicitanteHabitoPago,datossolicitanteBancoFalabellaHabitoPago
N,v28dsolicitanteMarcaFuncBanco,datossolicitanteBancoFalabellaMarcaFuncionarioBanco
0,v38dsolicitanteMarcaIncumpDeterioro,datossolicitanteBancoFalabellaMarcaIncumplimientodeterioro
S,v35dsolicitanteMarcaMatrizRiesgo,datossolicitanteBancoFalabellaMarcaMatrizDeRiesgo
N,v42dsolicitanteMarcaVetado,datossolicitanteBancoFalabellaMarcaVetado
1,v26dsolicitanteNacionalidad,datossolicitanteBancoFalabellaNacionalidad
0,v49dsolicitantePatrimonio,datossolicitanteBancoFalabellaPatrimonio
0,v37dsolicitantePuntajeMatrizRiesgo,datossolicitanteBancoFalabellaPuntajeMatrizDeRiesgo
0,v61scoreAutomo,datossolicitanteBancoFalabellaScoreAutomotriz
0,v63scoreCliente,datossolicitanteBancoFalabellaScoreCliente
0,v56scoreConsolidacion,datossolicitanteBancoFalabellaScoreConsolidacion
0,v55scoreConsumo,datossolicitanteBancoFalabellaScoreConsumo
0,v60scoreHipo,datossolicitanteBancoFalabellaScoreHipotecario
0,v58scoreLineaCred,datossolicitanteBancoFalabellaScoreLineaDeCredito
0,v62scoreNoConocido,datossolicitanteBancoFalabellaScoreNoConocido
0,v57scoreRefinanciamiento,datossolicitanteBancoFalabellaScoreRefinanciamiento
0,v59scoreTarjetaCred,datossolicitanteBancoFalabellaScoreTarjetaDeCredito
1,v25dsolicitanteSexo,datossolicitanteBancoFalabellaSexo
8,v50dsolicitanteTipoActividad,datossolicitanteBancoFalabellaTipoDeActividad
0,v29dsolicitanteTipoContrato,datossolicitanteBancoFalabellaTipoDeContrato
1,v51dsolicitanteTipoEmpleo,datossolicitanteBancoFalabellaTipoDeEmpleo
T,v39dsolicitanteTipoInterviniente,datossolicitanteBancoFalabellaTipoDeInterviniente
1,v33dsolicitanteTipoPersona,datossolicitanteBancoFalabellaTipoPersona
0,v46dsolicitanteTotalHaberes,datossolicitanteBancoFalabellaTotalDeHaberes
7,v70eexternActividad,datossolicitanteCmrEmpresaExternaEeactividad
0,v71eexternCupo,datossolicitanteCmrEmpresaExternaEecupo
0,v64eexternDiasMora,datossolicitanteCmrEmpresaExternaEediasMora
2004-06-01,v73eexternFechIngreso,datossolicitanteCmrEmpresaExternaEefechaDeIngreso
9999-09-09,v78eexternFechRene,datossolicitanteCmrEmpresaExternaEefechaDeRenegociacion
2015-01-01,v82eexternFechActualizacionRenta,datossolicitanteCmrEmpresaExternaEefechaactualizacionrenta
1,v69eexternHabitoPago,datossolicitanteCmrEmpresaExternaEehabitoPago
0,v69eexternHabitoPago,datossolicitanteCmrEmpresaExternaEehabitoPago
0,v69eexternHabitoPago,datossolicitanteCmrEmpresaExternaEehabitoPago
0,v69eexternHabitoPago,datossolicitanteCmrEmpresaExternaEehabitoPago
0,v69eexternHabitoPago,datossolicitanteCmrEmpresaExternaEehabitoPago
0,v69eexternHabitoPago,datossolicitanteCmrEmpresaExternaEehabitoPago
S,v75eexternMarcaActivo,datossolicitanteCmrEmpresaExternaEemarcaActivo
N,v77eexternMarcaRenegociado,datossolicitanteCmrEmpresaExternaEemarcaRenegociado
0,v79eexternRenta,datossolicitanteCmrEmpresaExternaEerenta
0,v80eexternRentaAvalCode,datossolicitanteCmrEmpresaExternaEerentaAvalcodeudor
750,v67eexternScoreBanco,datossolicitanteCmrEmpresaExternaEescoreBanco
0,v68eexternScoreCmr,datossolicitanteCmrEmpresaExternaEescoreCmr
0,v65eexternSituacionCuenta,datossolicitanteCmrEmpresaExternaEesituacionDeLaCuenta
S,v81eexternTipoRentacomprobada,datossolicitanteCmrEmpresaExternaEetipoRentaComprobada
1,v90dsolicitudCanal,datossolicitudBfcanal
0,v96dsolicitudCodiCanalDealer,datossolicitudBfcodigoCanalDealer
0,v94dsolicitudDolarDia,datossolicitudBfdolarDelDia
0,v117dsolicitudRentaEvaluacion,datossolicitudBfestimacionDeIngresosRentaDeEvaluacion
1,v118dsolicitudMontoRentaEvaluacion,datossolicitudBfestimacionDeIngresosTipoMontoRentaDeEvaluacion
0,v113dsolicitudAsignacionCodigoProducto,datossolicitudBfestrategiaDeAsignacionCodigoProducto
0,v113dsolicitudAsignacionCodigoProducto,datossolicitudBfestrategiaDeAsignacionCodigoProducto
0,v113dsolicitudAsignacionCodigoProducto,datossolicitudBfestrategiaDeAsignacionCodigoProducto
0,v113dsolicitudAsignacionCodigoProducto,datossolicitudBfestrategiaDeAsignacionCodigoProducto
0,v113dsolicitudAsignacionCodigoProducto,datossolicitudBfestrategiaDeAsignacionCodigoProducto
0,v113dsolicitudAsignacionCodigoProducto,datossolicitudBfestrategiaDeAsignacionCodigoProducto
0,v113dsolicitudAsignacionCodigoProducto,datossolicitudBfestrategiaDeAsignacionCodigoProducto
0,v109dsolicitudMontoEndeudaMensualDisponMemd,datossolicitudBfleverageYCargaMensualBfmontoEndeudamientoMensualDisponibleMemd
0,v106dsolicitudMontoEndeudaTotalMet,datossolicitudBfleverageYCargaMensualBfmontoEndeudamientoTotalMet
0,v99dsolicitudMarcaEstadConvenio,datossolicitudBfmarcaEstadoConvenio
0,v119dsolicitudMarcaPreAprobado,datossolicitudBfmarcaPreaprobado
0,v105dsolicitudMarcatoSolicitado,datossolicitudBfmarcaProductoSolicitado
0,v121dsolicitudNumeroIteracion,datossolicitudBfnumeroDeIteracion
0,v100dsolicitudPorcDescAutorizadoConv,datossolicitudBfporcentajeDescuentoAutorizadoPorConvenio
0,v93dsolicitudUfDia,datossolicitudBfufDelDia
0,r524binterAvalCodeuRentaEval,estimacionDeIngresosAvalcodeudorRentaDeEvaluacion
0,r523binterTitRentaEvaln,estimacionDeIngresosTitularRentaDeEvaluacion
0,r527binterRentaEval,estimacionDeIngresosRentaDeEvaluacion
0,r530binterRentaEstimadaEeAvalCodeu,estimacionDeIngresosRentaEstimadaEeAvalcodeudor
0,r529binterRentaEstimadaEeTit,estimacionDeIngresosRentaEstimadaEeTitular
0,r525binterTipoMontoRenta,estimacionDeIngresosTipoMontoRenta
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
0,r450binterPolitRcodes,politicasSortedReasonCodeTable
